Pfam ID	Pfam Name	Gene Count (assembled)	
pfam03608	PTS system enzyme II sorbitol-specific factor	1	
pfam03610	PTS system fructose IIA component	10	
pfam03618	Kinase/pyrophosphorylase	19	
pfam03625	Domain of unknown function DUF302	2	
pfam03626	Prokaryotic Cytochrome C oxidase subunit IV	6	
pfam03629	Carbohydrate esterase, sialic acid-specific acetylesterase	1	
pfam03631	Virulence factor BrkB	8	
pfam03636	Glycosyl hydrolase family 65, N-terminal domain	1	
pfam03641	Possible lysine decarboxylase	14	
pfam03646	FlaG protein	2	
pfam03649	Uncharacterised protein family (UPF0014)	1	
pfam03652	Holliday junction resolvase	21	
pfam03653	Uncharacterised protein family (UPF0093)	18	
pfam03658	RnfH family Ubiquitin	7	
pfam03668	P-loop ATPase protein family	8	
pfam03670	Uncharacterised protein family (UPF0184)	1	
pfam03685	Uncharacterised protein family (UPF0147)	2	
pfam03690	Uncharacterised protein family (UPF0160)	1	
pfam03692	Putative zinc- or iron-chelating domain	11	
pfam03693	Bacterial antitoxin of ParD toxin-antitoxin type II system and RHH	6	
pfam03695	Uncharacterised protein family (UPF0149)	1	
pfam03699	Uncharacterised protein family (UPF0182)	4	
pfam03702	Anhydro-N-acetylmuramic acid kinase	28	
pfam03703	Bacterial PH domain	3	
pfam03704	Bacterial transcriptional activator domain	2	
pfam03705	CheR methyltransferase, all-alpha domain	1	
pfam03706	Lysylphosphatidylglycerol synthase TM region	5	
pfam03707	Bacterial signalling protein N terminal repeat	1	
pfam03710	Glutamate-ammonia ligase adenylyltransferase	23	
pfam03711	Orn/Lys/Arg decarboxylase, C-terminal domain	1	
pfam03713	Domain of unknown function (DUF305)	1	
pfam03717	Penicillin-binding Protein dimerisation domain	39	
pfam03719	Ribosomal protein S5, C-terminal domain	25	
pfam03720	UDP-glucose/GDP-mannose dehydrogenase family, UDP binding domain	22	
pfam03721	UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain	33	
pfam03725	3' exoribonuclease family, domain 2	42	
pfam03726	Polyribonucleotide nucleotidyltransferase, RNA binding domain	20	
pfam03729	Short repeat of unknown function (DUF308)	2	
pfam03733	Inner membrane component domain	1	
pfam03734	L,D-transpeptidase catalytic domain	16	
pfam03737	Demethylmenaquinone methyltransferase	18	
pfam03738	Glutathionylspermidine synthase preATP-grasp	1	
pfam03739	Predicted permease YjgP/YjgQ family	39	
pfam03740	Pyridoxal phosphate biosynthesis protein PdxJ	25	
pfam03741	Integral membrane protein TerC family	17	
pfam03742	PetN	1	
pfam03743	Bacterial conjugation TrbI-like protein	11	
pfam03745	Domain of unknown function (DUF309)	3	
pfam03746	LamB/YcsF family	7	
pfam03747	ADP-ribosylglycohydrolase	10	
pfam03749	Sugar fermentation stimulation protein	8	
pfam03750	Protein of unknown function (DUF310)	2	
pfam03755	YicC-like family, N-terminal region	11	
pfam03764	Elongation factor G, domain IV	41	
pfam03767	HAD superfamily, subfamily IIIB (Acid phosphatase)	1	
pfam03772	Competence protein	27	
pfam03773	Predicted permease	5	
pfam03775	Septum formation inhibitor MinC, C-terminal domain	1	
pfam03776	Septum formation topological specificity factor MinE	1	
pfam03781	Sulfatase-modifying factor enzyme 1	45	
pfam03783	Curli production assembly/transport component CsgG	3	
pfam03786	D-mannonate dehydratase (UxuA)	4	
pfam03787	RAMP superfamily	20	
pfam03793	PASTA domain	4	
pfam03795	YCII-related domain	6	
pfam03796	DnaB-like helicase C terminal domain	35	
pfam03797	Autotransporter beta-domain	39	
pfam03799	Cell division protein FtsQ	11	
pfam03806	AbgT putative transporter family	4	
pfam03807	NADP oxidoreductase coenzyme F420-dependent	28	
pfam03808	Glycosyl transferase WecB/TagA/CpsF family	1	
pfam03816	Cell envelope-related transcriptional attenuator domain	1	
pfam03819	MazG nucleotide pyrophosphohydrolase domain	15	
pfam03825	Nucleoside H+ symporter	5	
pfam03829	PTS system glucitol/sorbitol-specific IIA component	2	
pfam03833	DNA polymerase II large subunit DP2	7	
pfam03837	RecT family	3	
pfam03840	Preprotein translocase SecG subunit	16	
pfam03841	L-seryl-tRNA selenium transferase	5	
pfam03852	DNA mismatch endonuclease Vsr	18	
pfam03853	YjeF-related protein N-terminus	22	
pfam03861	ANTAR domain	1	
pfam03869	Arc-like DNA binding domain	1	
pfam03872	Anti sigma-E protein RseA, N-terminal domain	1	
pfam03874	RNA polymerase Rpb4	2	
pfam03876	SHS2 domain found in N terminus of Rpb7p/Rpc25p/MJ0397	2	
pfam03880	DbpA RNA binding domain	4	
pfam03881	Fructosamine kinase	6	
pfam03883	Peroxide stress protein YaaA	6	
pfam03884	Domain of unknown function (DUF329)	4	
pfam03885	Protein of unknown function (DUF327)	1	
pfam03886	ABC-type transport auxiliary lipoprotein component	2	
pfam03888	MucB/RseB N-terminal domain	1	
pfam03892	Nitrate reductase cytochrome c-type subunit (NapB)	3	
pfam03894	D-xylulose 5-phosphate/D-fructose 6-phosphate phosphoketolase	1	
pfam03899	ATP synthase I chain	3	
pfam03900	Porphobilinogen deaminase, C-terminal domain	19	
pfam03901	Alg9-like mannosyltransferase family	25	
pfam03911	Sec61beta family	2	
pfam03912	Psb28 protein	1	
pfam03916	Polysulphide reductase, NrfD	14	
pfam03918	Cytochrome C biogenesis protein	16	
pfam03924	CHASE domain	1	
pfam03927	NapD protein	4	
pfam03928	Haem-degrading	1	
pfam03929	PepSY-associated TM region	1	
pfam03934	Type II secretion system (T2SS), protein K	8	
pfam03937	Flavinator of succinate dehydrogenase	9	
pfam03938	Outer membrane protein (OmpH-like)	15	
pfam03946	Ribosomal protein L11, N-terminal domain	26	
pfam03947	Ribosomal Proteins L2, C-terminal domain	24	
pfam03948	Ribosomal protein L9, C-terminal domain	15	
pfam03949	Malic enzyme, NAD binding domain	14	
pfam03950	tRNA synthetases class I (E and Q), anti-codon binding domain	13	
pfam03951	Glutamine synthetase, beta-Grasp domain	25	
pfam03952	Enolase, N-terminal domain	30	
pfam03958	Bacterial type II/III secretion system short domain	13	
pfam03959	Serine hydrolase (FSH1)	1	
pfam03960	ArsC family	5	
pfam03961	Protein of unknown function (DUF342)	1	
pfam03963	Flagellar hook capping protein - N-terminal region	3	
pfam03965	Penicillinase repressor	4	
pfam03966	Trm112p-like protein	14	
pfam03968	OstA-like protein	16	
pfam03969	AFG1-like ATPase	29	
pfam03971	Monomeric isocitrate dehydrogenase	7	
pfam03972	MmgE/PrpD family	31	
pfam03976	Polyphosphate kinase 2 (PPK2)	8	
pfam03977	Na+-transporting oxaloacetate decarboxylase beta subunit	7	
pfam03979	Sigma-70 factor, region 1.1	16	
pfam03981	Ubiquinol-cytochrome C chaperone	2	
pfam03989	DNA gyrase C-terminal domain, beta-propeller	63	
pfam03992	Antibiotic biosynthesis monooxygenase	9	
pfam03993	Domain of Unknown Function (DUF349)	1	
pfam04002	RadC-like JAB domain	14	
pfam04007	Protein of unknown function (DUF354)	2	
pfam04010	Protein of unknown function (DUF357)	3	
pfam04011	LemA family	11	
pfam04012	PspA/IM30 family	4	
pfam04014	Antidote-toxin recognition MazE, bacterial antitoxin	11	
pfam04018	Domain of unknown function (DUF368)	21	
pfam04019	Protein of unknown function (DUF359)	1	
pfam04020	Mycobacterial 4 TMS phage holin, superfamily IV	1	
pfam04021	Class III signal peptide	1	
pfam04023	FeoA domain	5	
pfam04024	PspC domain	5	
pfam04026	SpoVG	3	
pfam04027	Domain of unknown function (DUF371)	1	
pfam04028	Domain of unknown function (DUF374)	2	
pfam04029	2-phosphosulpholactate phosphatase	1	
pfam04030	D-arabinono-1,4-lactone oxidase	2	
pfam04034	Domain of unknown function (DUF367)	2	
pfam04039	Domain related to MnhB subunit of Na+/H+ antiporter	2	
pfam04041	beta-1,4-mannooligosaccharide phosphorylase	1	
pfam04042	DNA polymerase alpha/epsilon subunit B	3	
pfam04052	TolB amino-terminal domain	16	
pfam04055	Radical SAM superfamily	174	
pfam04060	Putative Fe-S cluster	6	
pfam04061	ORMDL family	1	
pfam04066	Multiple resistance and pH regulation protein F (MrpF / PhaF)	2	
pfam04068	Possible Fer4-like domain in RNase L inhibitor, RLI	2	
pfam04069	Substrate binding domain of ABC-type glycine betaine transport system	37	
pfam04070	Domain of unknown function (DUF378)	1	
pfam04072	Leucine carboxyl methyltransferase	3	
pfam04073	Aminoacyl-tRNA editing domain	32	
pfam04075	Domain of unknown function (DUF385)	3	
pfam04077	DsrH like protein	4	
pfam04079	Segregation and condensation complex subunit ScpB	20	
pfam04085	rod shape-determining protein MreC	18	
pfam04087	Domain of unknown function (DUF389)	1	
pfam04093	rod shape-determining protein MreD	7	
pfam04095	Nicotinate phosphoribosyltransferase (NAPRTase) family	2	
pfam04101	Glycosyltransferase family 28 C-terminal domain	20	
pfam04104	Eukaryotic and archaeal DNA primase, large subunit	2	
pfam04107	Glutamate-cysteine ligase family 2(GCS2)	35	
pfam04115	Ureidoglycolate lyase	15	
pfam04116	Fatty acid hydroxylase superfamily	8	
pfam04123	Domain of unknown function (DUF373)	2	
pfam04126	Cyclophilin-like	13	
pfam04127	DNA / pantothenate metabolism flavoprotein	25	
pfam04131	Putative N-acetylmannosamine-6-phosphate epimerase	1	
pfam04134	Protein of unknown function, DUF393	11	
pfam04135	Nucleolar RNA-binding protein, Nop10p family	1	
pfam04138	GtrA-like protein	12	
pfam04143	Sulphur transport	4	
pfam04151	Bacterial pre-peptidase C-terminal domain	7	
pfam04166	Pyridoxal phosphate biosynthetic protein PdxA	29	
pfam04168	A predicted alpha-helical domain with a conserved ER motif.	18	
pfam04174	A circularly permuted ATPgrasp	3	
pfam04186	FxsA cytoplasmic membrane protein	7	
pfam04191	Phospholipid methyltransferase	2	
pfam04198	Putative sugar-binding domain	11	
pfam04199	Putative cyclase	21	
pfam04203	Sortase family	5	
pfam04204	Homoserine O-succinyltransferase	10	
pfam04205	FMN-binding domain	6	
pfam04208	Tetrahydromethanopterin S-methyltransferase, subunit A	1	
pfam04209	homogentisate 1,2-dioxygenase	23	
pfam04212	MIT (microtubule interacting and transport) domain	1	
pfam04218	CENP-B N-terminal DNA-binding domain	1	
pfam04221	RelB antitoxin	5	
pfam04225	Opacity-associated protein A LysM-like domain	2	
pfam04226	Transglycosylase associated protein	1	
pfam04227	Indigoidine synthase A like protein	3	
pfam04229	GrpB protein	1	
pfam04230	Polysaccharide pyruvyl transferase	2	
pfam04233	Phage Mu protein F like protein	13	
pfam04234	CopC domain	7	
pfam04235	Protein of unknown function (DUF418)	5	
pfam04237	YjbR	2	
pfam04240	Carotenoid biosynthesis protein	1	
pfam04241	Protein of unknown function (DUF423)	1	
pfam04242	Protein of unknown function (DUF424)	2	
pfam04244	Deoxyribodipyrimidine photo-lyase-related protein	5	
pfam04246	Positive regulator of sigma(E), RseC/MucC	1	
pfam04248	Domain of unknown function (DUF427)	6	
pfam04250	Protein of unknown function (DUF429)	4	
pfam04254	Protein of unknown function (DUF432)	2	
pfam04255	Protein of unknown function (DUF433)	25	
pfam04257	Exodeoxyribonuclease V, gamma subunit	2	
pfam04261	Dyp-type peroxidase family	1	
pfam04262	Glutamate-cysteine ligase	3	
pfam04263	Thiamin pyrophosphokinase, catalytic domain	1	
pfam04264	YceI-like domain	9	
pfam04265	Thiamin pyrophosphokinase, vitamin B1 binding domain	1	
pfam04266	ASCH domain	2	
pfam04267	Sarcosine oxidase, delta subunit family	14	
pfam04268	Sarcosine oxidase, gamma subunit family	14	
pfam04273	Putative phosphatase (DUF442)	6	
pfam04277	Oxaloacetate decarboxylase, gamma chain	1	
pfam04279	Intracellular septation protein A	20	
pfam04280	Tim44-like domain	4	
pfam04285	Protein of unknown function (DUF444)	1	
pfam04290	Tripartite ATP-independent periplasmic transporters, DctQ component	94	
pfam04293	SpoVR like protein	1	
pfam04295	D-galactarate dehydratase / Altronate hydrolase, C terminus	41	
pfam04296	Protein of unknown function (DUF448)	5	
pfam04298	Putative neutral zinc metallopeptidase	1	
pfam04299	Putative FMN-binding domain	1	
pfam04303	PrpF protein	17	
pfam04304	Protein of unknown function (DUF454)	3	
pfam04307	LexA-binding, inner membrane-associated putative hydrolase	5	
pfam04313	Type I restriction enzyme R protein N terminus (HSDR_N)	54	
pfam04314	Copper chaperone PCu(A)C	9	
pfam04316	Anti-sigma-28 factor, FlgM	1	
pfam04317	YcjX-like family, DUF463	3	
pfam04321	RmlD substrate binding domain	16	
pfam04324	BFD-like [2Fe-2S] binding domain	5	
pfam04325	Protein of unknown function (DUF465)	6	
pfam04326	Putative DNA-binding domain	77	
pfam04333	MlaA lipoprotein	16	
pfam04335	VirB8 protein	8	
pfam04336	Protein of unknown function, DUF479	1	
pfam04338	Protein of unknown function, DUF481	1	
pfam04339	Peptidogalycan biosysnthesis/recognition	19	
pfam04340	Protein of unknown function, DUF484	8	
pfam04341	Protein of unknown function, DUF485	1	
pfam04343	Protein of unknown function, DUF488	23	
pfam04348	LppC putative lipoprotein	4	
pfam04350	Pilus assembly protein, PilO	5	
pfam04351	Pilus assembly protein, PilP	3	
pfam04354	ZipA, C-terminal FtsZ-binding domain	5	
pfam04355	SmpA / OmlA family	13	
pfam04357	TamB, inner membrane protein subunit of TAM complex	4	
pfam04358	DsrC like protein	5	
pfam04361	Protein of unknown function (DUF494)	1	
pfam04362	Bacterial Fe(2+) trafficking	13	
pfam04364	DNA polymerase III chi subunit, HolC	9	
pfam04365	Ribonuclease toxin, BrnT, of type II toxin-antitoxin system	11	
pfam04366	Las17-binding protein actin regulator	3	
pfam04367	Protein of unknown function (DUF502)	10	
pfam04368	Protein of unknown function (DUF507)	4	
pfam04371	Porphyromonas-type peptidyl-arginine deiminase	8	
pfam04375	HemX, putative uroporphyrinogen-III C-methyltransferase	3	
pfam04376	Arginine-tRNA-protein transferase, N terminus	4	
pfam04377	Arginine-tRNA-protein transferase, C terminus	5	
pfam04379	ApaG domain	4	
pfam04380	Membrane fusogenic activity	16	
pfam04383	KilA-N domain	2	
pfam04384	Iron-sulphur cluster assembly	4	
pfam04386	Stringent starvation protein B	14	
pfam04389	Peptidase family M28	10	
pfam04390	Lipopolysaccharide-assembly	6	
pfam04391	Protein of unknown function (DUF533)	4	
pfam04392	ABC transporter substrate binding protein	11	
pfam04397	LytTr DNA-binding domain	7	
pfam04399	Glutaredoxin 2, C terminal domain	3	
pfam04400	(Na+)-NQR maturation NqrM	1	
pfam04402	Protein of unknown function (DUF541)	8	
pfam04403	Paraquat-inducible protein A	1	
pfam04404	ERF superfamily	1	
pfam04406	Type IIB DNA topoisomerase	3	
pfam04408	Helicase associated domain (HA2)	4	
pfam04412	Protein of unknown function (DUF521)	2	
pfam04413	3-Deoxy-D-manno-octulosonic-acid transferase (kdotransferase)	17	
pfam04414	D-aminoacyl-tRNA deacylase	4	
pfam04430	Protein of unknown function (DUF498/DUF598)	10	
pfam04434	SWIM zinc finger	5	
pfam04442	Cytochrome c oxidase assembly protein CtaG/Cox11	13	
pfam04444	Catechol dioxygenase N terminus	3	
pfam04445	Putative SAM-dependent methyltransferase	4	
pfam04452	RNA methyltransferase	12	
pfam04453	Organic solvent tolerance protein	11	
pfam04455	LOR/SDH bifunctional enzyme conserved region	1	
pfam04456	Protein of unknown function (DUF503)	1	
pfam04461	Protein of unknown function (DUF520)	5	
pfam04463	Protein of unknown function (DUF523)	1	
pfam04465	Protein of unknown function (DUF499)	13	
pfam04471	Restriction endonuclease	39	
pfam04472	Protein of unknown function (DUF552)	5	
pfam04480	Protein of unknown function (DUF559)	10	
pfam04481	Protein of unknown function (DUF561)	1	
pfam04483	Protein of unknown function (DUF565)	2	
pfam04488	Glycosyltransferase sugar-binding region containing DXD motif	17	
pfam04495	GRASP55/65 PDZ-like domain	1	
pfam04519	Polymer-forming cytoskeletal	15	
pfam04536	TPM domain	1	
pfam04539	Sigma-70 region 3	41	
pfam04542	Sigma-70 region 2	97	
pfam04545	Sigma-70, region 4	66	
pfam04546	Sigma-70, non-essential region	16	
pfam04551	GcpE protein	46	
pfam04552	Sigma-54, DNA binding domain	15	
pfam04555	Restriction endonuclease XhoI	2	
pfam04556	DpnII restriction endonuclease	3	
pfam04560	RNA polymerase Rpb2, domain 7	31	
pfam04561	RNA polymerase Rpb2, domain 2	20	
pfam04563	RNA polymerase beta subunit	29	
pfam04565	RNA polymerase Rpb2, domain 3	28	
pfam04566	RNA polymerase Rpb2, domain 4	3	
pfam04567	RNA polymerase Rpb2, domain 5	3	
pfam04572	Alpha 1,4-glycosyltransferase conserved region	2	
pfam04575	Protein of unknown function (DUF560)	15	
pfam04577	Protein of unknown function (DUF563)	15	
pfam04582	Reovirus sigma C capsid protein	1	
pfam04586	Caudovirus prohead serine protease	4	
pfam04588	Hypoxia induced protein conserved region	6	
pfam04607	Region found in RelA / SpoT proteins	26	
pfam04608	Phosphatidylglycerophosphatase A	32	
pfam04610	TrbL/VirB6 plasmid conjugal transfer protein	4	
pfam04612	Type II secretion system (T2SS), protein M	1	
pfam04613	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase, LpxD	12	
pfam04616	Glycosyl hydrolases family 43	1	
pfam04620	Flagellar filament outer layer protein Flaa	3	
pfam04655	Aminoglycoside/hydroxyurea antibiotic resistance kinase	1	
pfam04657	Putative inner membrane exporter, YdcZ	1	
pfam04663	Phenol hydroxylase conserved region	1	
pfam04675	DNA ligase N terminus	4	
pfam04679	ATP dependent DNA ligase C terminal region	3	
pfam04685	Glycosyl-hydrolase family 116, catalytic region	1	
pfam04715	Anthranilate synthase component I, N terminal region	32	
pfam04744	Monooxygenase subunit B protein	1	
pfam04751	Protein of unknown function (DUF615)	1	
pfam04752	ChaC-like protein	14	
pfam04754	Putative transposase, YhgA-like	153	
pfam04758	Ribosomal protein S30	1	
pfam04760	Translation initiation factor IF-2, N-terminal region	16	
pfam04773	FecR protein	4	
pfam04784	Protein of unknown function, DUF547	9	
pfam04800	ETC complex I subunit conserved region	6	
pfam04820	Tryptophan halogenase	10	
pfam04824	Conserved region of Rad21 / Rec8 like protein	1	
pfam04828	Glutathione-dependent formaldehyde-activating enzyme	10	
pfam04832	SOUL heme-binding protein	5	
pfam04839	Plastid and cyanobacterial ribosomal protein (PSRP-3 / Ycf65)	1	
pfam04851	Type III restriction enzyme, res subunit	202	
pfam04860	Phage portal protein	10	
pfam04865	Baseplate J-like protein	1	
pfam04879	Molybdopterin oxidoreductase Fe4S4 domain	28	
pfam04883	Bacteriophage HK97-gp10, putative tail-component	1	
pfam04886	PT repeat	1	
pfam04893	Yip1 domain	2	
pfam04894	Archaeal Nre, N-terminal	2	
pfam04895	Archaeal Nre, C-terminal	2	
pfam04896	Ammonia monooxygenase/methane monooxygenase, subunit C	1	
pfam04898	Glutamate synthase central domain	25	
pfam04899	MbeD/MobD like	1	
pfam04900	Fcf1	1	
pfam04909	Amidohydrolase	47	
pfam04919	Protein of unknown function (DUF655)	3	
pfam04927	Seed maturation protein	1	
pfam04932	O-Antigen ligase	5	
pfam04940	Sensors of blue-light using FAD	1	
pfam04945	YHS domain	7	
pfam04951	D-aminopeptidase	1	
pfam04952	Succinylglutamate desuccinylase / Aspartoacylase family	10	
pfam04955	HupE / UreJ protein	1	
pfam04956	TrbC/VIRB2 family	2	
pfam04958	Arginine N-succinyltransferase beta subunit	3	
pfam04960	Glutaminase	2	
pfam04961	Formiminotransferase-cyclodeaminase	1	
pfam04962	KduI/IolB family	2	
pfam04963	Sigma-54 factor, core binding domain	13	
pfam04964	Flp/Fap pilin component	1	
