Pfam ID	Pfam Name	Gene Count (assembled)	
pfam14691	Dihydroprymidine dehydrogenase domain II, 4Fe-4S cluster	18	
pfam14693	Ribosomal protein TL5, C-terminal domain	1	
pfam14697	4Fe-4S dicluster domain	5	
pfam14698	Argininosuccinate lyase C-terminal	7	
pfam14714	KH-domain-like of EngA bacterial GTPase enzymes, C-terminal	2	
pfam14720	NiFe/NiFeSe hydrogenase small subunit C-terminal	1	
pfam14748	Pyrroline-5-carboxylate reductase dimerisation	5	
pfam14801	tRNA methyltransferase complex GCD14 subunit N-term	1	
pfam14804	Jag N-terminus	10	
pfam14810	Patch-forming domain C2 of tRNA-guanine transglycosylase	2	
pfam14812	Transmembrane domain of transglycosylase PBP1 at N-terminal	1	
pfam14815	NUDIX domain	3	
pfam14821	Threonine synthase N terminus	4	
pfam14833	NAD-binding of NADP-dependent 3-hydroxyisobutyrate dehydrogenase	3	
pfam14863	Alkyl sulfatase dimerisation	1	
pfam14864	Alkyl sulfatase C-terminal	1	
pfam14888	Penicillin-binding protein Tp47 domain C	1	
pfam14889	Penicillin-binding protein Tp47 domain a	1	
pfam14897	EpsG family	2	
pfam14903	WG containing repeat	1	
pfam14907	Uncharacterised nucleotidyltransferase	3	
pfam14947	Winged helix-turn-helix	2	
pfam15515	MvaI/BcnI restriction endonuclease family	1	
pfam15583	Immunity protein 68	1	
pfam15599	Immunity protein 63	1	
pfam15601	Immunity protein 70	1	
pfam15609	Phosphoribosyl transferase	1	
pfam15615	TerB-C domain	1	
pfam15616	TerY-C metal binding domain	1	
