Pfam ID	Pfam Name	Gene Count (assembled)	
pfam03776	Septum formation topological specificity factor MinE	7	
pfam03777	Small secreted domain (DUF320)	1	
pfam03779	SPW repeat	7	
pfam03780	Asp23 family, cell envelope-related function	49	
pfam03781	Sulfatase-modifying factor enzyme 1	391	
pfam03783	Curli production assembly/transport component CsgG	16	
pfam03786	D-mannonate dehydratase (UxuA)	80	
pfam03787	RAMP superfamily	7	
pfam03793	PASTA domain	131	
pfam03795	YCII-related domain	290	
pfam03796	DnaB-like helicase C terminal domain	187	
pfam03797	Autotransporter beta-domain	42	
pfam03798	TLC domain	8	
pfam03799	Cell division protein FtsQ	15	
pfam03800	Nuf2 family	7	
pfam03801	HEC/Ndc80p family	7	
pfam03803	Scramblase	3	
pfam03806	AbgT putative transporter family	18	
pfam03807	NADP oxidoreductase coenzyme F420-dependent	162	
pfam03808	Glycosyl transferase WecB/TagA/CpsF family	67	
pfam03810	Importin-beta N-terminal domain	6	
pfam03811	InsA N-terminal domain	1	
pfam03812	2-keto-3-deoxygluconate permease	31	
pfam03813	Nrap protein	18	
pfam03814	Potassium-transporting ATPase A subunit	259	
pfam03815	LCCL domain	3	
pfam03816	Cell envelope-related transcriptional attenuator domain	183	
pfam03817	Malonate transporter MadL subunit	2	
pfam03819	MazG nucleotide pyrophosphohydrolase domain	78	
pfam03820	Tricarboxylate carrier	3	
pfam03824	High-affinity nickel-transport protein	133	
pfam03825	Nucleoside H+ symporter	30	
pfam03828	Cid1 family poly A polymerase	3	
pfam03830	PTS system sorbose subfamily IIB component	1	
pfam03831	PhnA domain	1	
pfam03834	Binding domain of DNA repair protein Ercc1 (rad10/Swi10)	1	
pfam03835	Rad4 transglutaminase-like domain	5	
pfam03836	RasGAP C-terminus	5	
pfam03837	RecT family	46	
pfam03838	Recombination protein U	12	
pfam03839	Translocation protein Sec62	3	
pfam03840	Preprotein translocase SecG subunit	51	
pfam03841	L-seryl-tRNA selenium transferase	109	
pfam03843	Outer membrane lipoprotein Slp family	2	
pfam03845	Spore germination protein	78	
pfam03847	Transcription initiation factor TFIID subunit A	2	
pfam03848	Tellurite resistance protein TehB	12	
pfam03849	Transcription factor Tfb2	5	
pfam03850	Transcription factor Tfb4	6	
pfam03851	UV-endonuclease UvdE	10	
pfam03852	DNA mismatch endonuclease Vsr	28	
pfam03853	YjeF-related protein N-terminus	65	
pfam03860	Domain of Unknown Function (DUF326)	7	
pfam03861	ANTAR domain	99	
pfam03862	SpoVA protein	23	
pfam03864	Phage major capsid protein E	6	
pfam03869	Arc-like DNA binding domain	19	
pfam03870	RNA polymerase Rpb8	2	
pfam03871	RNA polymerase Rpb5, N-terminal domain	2	
pfam03874	RNA polymerase Rpb4	3	
pfam03876	SHS2 domain found in N terminus of Rpb7p/Rpc25p/MJ0397	3	
pfam03878	YIF1	3	
pfam03879	Cgr1 family	1	
pfam03880	DbpA RNA binding domain	16	
pfam03881	Fructosamine kinase	37	
pfam03883	Peroxide stress protein YaaA	4	
pfam03884	Domain of unknown function (DUF329)	15	
pfam03885	Protein of unknown function (DUF327)	12	
pfam03886	ABC-type transport auxiliary lipoprotein component	14	
pfam03888	MucB/RseB N-terminal domain	1	
pfam03892	Nitrate reductase cytochrome c-type subunit (NapB)	1	
pfam03894	D-xylulose 5-phosphate/D-fructose 6-phosphate phosphoketolase	107	
pfam03895	YadA-like C-terminal region	1	
pfam03899	ATP synthase I chain	7	
pfam03900	Porphobilinogen deaminase, C-terminal domain	37	
pfam03901	Alg9-like mannosyltransferase family	18	
pfam03907	Spo7-like protein	3	
pfam03908	Sec20	3	
pfam03909	BSD domain	8	
pfam03914	CBF/Mak21 family	11	
pfam03915	Actin interacting protein 3	5	
pfam03916	Polysulphide reductase, NrfD	84	
pfam03917	Eukaryotic glutathione synthase, ATP binding domain	5	
pfam03918	Cytochrome C biogenesis protein	40	
pfam03919	mRNA capping enzyme, C-terminal domain	2	
pfam03922	OmpW family	2	
pfam03924	CHASE domain	8	
pfam03927	NapD protein	2	
pfam03928	Haem-degrading	146	
pfam03931	Skp1 family, tetramerisation domain	2	
pfam03932	CutC family	28	
pfam03934	Type II secretion system (T2SS), protein K	10	
pfam03935	Beta-glucan synthesis-associated protein (SKN1)	7	
pfam03936	Terpene synthase family, metal binding domain	1	
pfam03937	Flavinator of succinate dehydrogenase	6	
pfam03938	Outer membrane protein (OmpH-like)	40	
pfam03939	Ribosomal protein L23, N-terminal domain	1	
pfam03941	Inner centromere protein, ARK binding region	2	
pfam03942	DTW domain	3	
pfam03943	TAP C-terminal domain	2	
pfam03945	delta endotoxin, N-terminal domain	1	
pfam03946	Ribosomal protein L11, N-terminal domain	76	
pfam03947	Ribosomal Proteins L2, C-terminal domain	96	
pfam03948	Ribosomal protein L9, C-terminal domain	68	
pfam03949	Malic enzyme, NAD binding domain	158	
pfam03950	tRNA synthetases class I (E and Q), anti-codon binding domain	31	
pfam03951	Glutamine synthetase, beta-Grasp domain	104	
pfam03952	Enolase, N-terminal domain	68	
pfam03953	Tubulin C-terminal domain	6	
pfam03954	Hepatic lectin, N-terminal domain	1	
pfam03958	Bacterial type II/III secretion system short domain	43	
pfam03959	Serine hydrolase (FSH1)	29	
pfam03960	ArsC family	43	
pfam03961	Protein of unknown function (DUF342)	3	
pfam03962	Mnd1 family	1	
pfam03963	Flagellar hook capping protein - N-terminal region	18	
pfam03965	Penicillinase repressor	97	
pfam03966	Trm112p-like protein	28	
pfam03968	OstA-like protein	27	
pfam03969	AFG1-like ATPase	27	
pfam03971	Monomeric isocitrate dehydrogenase	47	
pfam03972	MmgE/PrpD family	247	
pfam03975	CheD chemotactic sensory transduction	17	
pfam03976	Polyphosphate kinase 2 (PPK2)	329	
pfam03977	Na+-transporting oxaloacetate decarboxylase beta subunit	3	
pfam03979	Sigma-70 factor, region 1.1	66	
pfam03980	Nnf1	2	
pfam03981	Ubiquinol-cytochrome C chaperone	8	
pfam03982	Diacylglycerol acyltransferase	9	
pfam03983	SLA1 homology domain 1, SHD1	1	
pfam03985	Paf1	4	
pfam03986	Autophagocytosis associated protein (Atg3), N-terminal domain	1	
pfam03987	Autophagocytosis associated protein, active-site domain	3	
pfam03988	Repeat of Unknown Function (DUF347)	81	
pfam03989	DNA gyrase C-terminal domain, beta-propeller	185	
pfam03990	Domain of unknown function (DUF348)	23	
pfam03992	Antibiotic biosynthesis monooxygenase	199	
pfam03993	Domain of Unknown Function (DUF349)	28	
pfam03994	Domain of Unknown Function (DUF350)	12	
pfam03997	VPS28 protein	3	
pfam03998	Utp11 protein	5	
pfam03999	Microtubule associated protein (MAP65/ASE1 family)	6	
pfam04000	Sas10/Utp3/C1D family	5	
pfam04002	RadC-like JAB domain	53	
pfam04003	Dip2/Utp12 Family	5	
pfam04004	Leo1-like protein	3	
pfam04005	Hus1-like protein	7	
pfam04006	Mpp10 protein	3	
pfam04007	Protein of unknown function (DUF354)	23	
pfam04008	Adenosine specific kinase	8	
pfam04011	LemA family	101	
pfam04012	PspA/IM30 family	91	
pfam04014	Antidote-toxin recognition MazE, bacterial antitoxin	66	
pfam04015	Domain of unknown function (DUF362)	42	
pfam04016	Putative heavy-metal chelation	1	
pfam04018	Domain of unknown function (DUF368)	2	
pfam04020	Mycobacterial 4 TMS phage holin, superfamily IV	64	
pfam04023	FeoA domain	28	
pfam04024	PspC domain	44	
pfam04025	Domain of unknown function (DUF370)	8	
pfam04026	SpoVG	11	
pfam04028	Domain of unknown function (DUF374)	18	
pfam04029	2-phosphosulpholactate phosphatase	33	
pfam04030	D-arabinono-1,4-lactone oxidase	54	
pfam04034	Domain of unknown function (DUF367)	3	
pfam04037	Domain of unknown function (DUF382)	4	
pfam04039	Domain related to MnhB subunit of Na+/H+ antiporter	4	
pfam04041	beta-1,4-mannooligosaccharide phosphorylase	88	
pfam04042	DNA polymerase alpha/epsilon subunit B	11	
pfam04045	Arp2/3 complex, 34 kD subunit p34-Arc	2	
pfam04046	PSP	2	
pfam04048	Sec8 exocyst complex component specific domain	1	
pfam04049	Anaphase promoting complex subunit 8 / Cdc23	1	
pfam04050	Up-frameshift suppressor 2	5	
pfam04051	Transport protein particle (TRAPP) component	7	
pfam04052	TolB amino-terminal domain	37	
pfam04053	Coatomer WD associated region	12	
pfam04054	CCR4-Not complex component, Not1	5	
pfam04055	Radical SAM superfamily	596	
pfam04056	Ssl1-like	1	
pfam04060	Putative Fe-S cluster	3	
pfam04061	ORMDL family	1	
pfam04062	ARP2/3 complex ARPC3 (21 kDa) subunit	1	
pfam04063	Domain of unknown function (DUF383)	5	
pfam04064	Domain of unknown function (DUF384)	2	
pfam04065	Not1 N-terminal domain, CCR4-Not complex component	5	
pfam04066	Multiple resistance and pH regulation protein F (MrpF / PhaF)	8	
pfam04068	Possible Fer4-like domain in RNase L inhibitor, RLI	1	
pfam04069	Substrate binding domain of ABC-type glycine betaine transport system	209	
pfam04070	Domain of unknown function (DUF378)	5	
pfam04072	Leucine carboxyl methyltransferase	70	
pfam04073	Aminoacyl-tRNA editing domain	108	
pfam04074	Domain of unknown function (DUF386)	2	
pfam04075	Domain of unknown function (DUF385)	164	
pfam04078	Cell differentiation family, Rcd1-like	4	
pfam04079	Segregation and condensation complex subunit ScpB	85	
pfam04080	Per1-like	2	
pfam04081	DNA polymerase delta, subunit 4	1	
pfam04082	Fungal specific transcription factor domain	254	
pfam04083	Partial alpha/beta-hydrolase lipase region	4	
pfam04084	Origin recognition complex subunit 2	3	
pfam04085	rod shape-determining protein MreC	49	
pfam04086	Signal recognition particle, alpha subunit, N-terminal	2	
pfam04087	Domain of unknown function (DUF389)	9	
pfam04088	Peroxin 13, N-terminal region	4	
pfam04091	Exocyst complex subunit Sec15-like	2	
pfam04093	rod shape-determining protein MreD	23	
pfam04095	Nicotinate phosphoribosyltransferase (NAPRTase) family	41	
pfam04096	Nucleoporin autopeptidase	5	
pfam04097	Nup93/Nic96	3	
pfam04098	Rad52/22 family double-strand break repair protein	18	
pfam04099	Sybindin-like family	2	
pfam04100	Vps53-like, N-terminal	4	
pfam04101	Glycosyltransferase family 28 C-terminal domain	92	
pfam04102	SlyX	2	
pfam04104	Eukaryotic and archaeal DNA primase, large subunit	3	
pfam04106	Autophagy protein Apg5	1	
pfam04107	Glutamate-cysteine ligase family 2(GCS2)	145	
pfam04108	Autophagy protein Apg17	4	
pfam04109	Autophagy protein Apg9	6	
pfam04110	Ubiquitin-like autophagy protein Apg12	3	
pfam04111	Autophagy protein Apg6	3	
pfam04112	Mak10 subunit, NatC N(alpha)-terminal acetyltransferase	1	
pfam04113	Gpi16 subunit, GPI transamidase component	8	
pfam04114	Gaa1-like, GPI transamidase component	8	
pfam04115	Ureidoglycolate lyase	6	
pfam04116	Fatty acid hydroxylase superfamily	66	
pfam04117	Mpv17 / PMP22 family	3	
pfam04118	Dopey, N-terminal	2	
pfam04119	Heat shock protein 9/12	1	
pfam04120	Low affinity iron permease	49	
pfam04121	Nuclear pore protein 84 / 107	5	
pfam04122	Putative cell wall binding repeat 2	9	
pfam04124	Dor1-like family	7	
pfam04126	Cyclophilin-like	4	
pfam04127	DNA / pantothenate metabolism flavoprotein	111	
pfam04129	Vps52 / Sac2 family	7	
pfam04130	Spc97 / Spc98 family	24	
pfam04131	Putative N-acetylmannosamine-6-phosphate epimerase	12	
pfam04133	Vacuolar protein sorting 55	3	
pfam04134	Protein of unknown function, DUF393	47	
pfam04136	Sec34-like family	3	
pfam04137	Endoplasmic Reticulum Oxidoreductin 1 (ERO1)	6	
pfam04138	GtrA-like protein	124	
pfam04139	Rad9	3	
pfam04140	Isoprenylcysteine carboxyl methyltransferase (ICMT) family	43	
pfam04142	Nucleotide-sugar transporter	3	
pfam04143	Sulphur transport	22	
pfam04145	Ctr copper transporter family	5	
pfam04146	YT521-B-like domain	5	
pfam04147	Nop14-like family	5	
pfam04148	Transmembrane adaptor Erv26	4	
pfam04149	Domain of unknown function (DUF397)	92	
pfam04151	Bacterial pre-peptidase C-terminal domain	14	
pfam04152	Mre11 DNA-binding presumed domain	2	
pfam04153	NOT2 / NOT3 / NOT5 family	9	
pfam04157	EAP30/Vps36 family	4	
pfam04158	Sof1-like domain	2	
pfam04165	Protein of unknown function (DUF401)	1	
pfam04166	Pyridoxal phosphate biosynthetic protein PdxA	79	
pfam04167	Protein of unknown function (DUF402)	16	
pfam04168	A predicted alpha-helical domain with a conserved ER motif.	95	
pfam04172	LrgB-like family	4	
pfam04173	TQO small subunit DoxD	8	
pfam04174	A circularly permuted ATPgrasp	40	
pfam04176	TIP41-like family	3	
pfam04177	TAP42-like family	5	
pfam04178	Got1/Sft2-like family	1	
pfam04179	Rit1 DUSP-like domain	6	
pfam04180	Low temperature viability protein	3	
pfam04181	Rtr1/RPAP2 family	2	
pfam04184	ST7 protein	2	
pfam04185	Phosphoesterase family	769	
pfam04186	FxsA cytoplasmic membrane protein	16	
pfam04187	Haem-binding uptake, Tiki superfamily, ChaN	8	
pfam04188	Mannosyltransferase (PIG-V)	13	
pfam04189	Gcd10p family	2	
pfam04190	Protein of unknown function (DUF410)	1	
pfam04191	Phospholipid methyltransferase	116	
pfam04192	Utp21 specific WD40 associated putative domain	5	
pfam04193	PQ loop repeat	17	
pfam04194	Programmed cell death protein 2, C-terminal putative domain	4	
pfam04195	Putative gypsy type transposon	2	
pfam04198	Putative sugar-binding domain	63	
pfam04199	Putative cyclase	206	
pfam04203	Sortase family	76	
pfam04204	Homoserine O-succinyltransferase	34	
pfam04205	FMN-binding domain	20	
pfam04209	homogentisate 1,2-dioxygenase	95	
pfam04212	MIT (microtubule interacting and transport) domain	1	
pfam04214	Protein of unknown function, DUF	4	
pfam04216	Protein involved in formate dehydrogenase formation	16	
pfam04218	CENP-B N-terminal DNA-binding domain	4	
pfam04221	RelB antitoxin	1	
pfam04223	Citrate lyase, alpha subunit (CitF)	6	
pfam04224	Protein of unknown function, DUF417	20	
pfam04226	Transglycosylase associated protein	69	
pfam04227	Indigoidine synthase A like protein	46	
pfam04228	Putative neutral zinc metallopeptidase	71	
pfam04229	GrpB protein	54	
pfam04230	Polysaccharide pyruvyl transferase	26	
pfam04231	Endonuclease I	3	
pfam04232	Stage V sporulation protein S (SpoVS)	11	
pfam04233	Phage Mu protein F like protein	16	
pfam04234	CopC domain	49	
pfam04235	Protein of unknown function (DUF418)	11	
pfam04237	YjbR	89	
pfam04238	Protein of unknown function (DUF420)	30	
pfam04239	Protein of unknown function (DUF421)	54	
pfam04240	Carotenoid biosynthesis protein	8	
pfam04241	Protein of unknown function (DUF423)	22	
pfam04244	Deoxyribodipyrimidine photo-lyase-related protein	1	
pfam04245	37-kD nucleoid-associated bacterial protein	2	
pfam04247	Invasion gene expression up-regulator, SirB	1	
pfam04248	Domain of unknown function (DUF427)	106	
pfam04250	Protein of unknown function (DUF429)	17	
pfam04252	Predicted SAM-dependent RNA methyltransferase	2	
pfam04253	Transferrin receptor-like dimerisation domain	26	
pfam04255	Protein of unknown function (DUF433)	72	
pfam04257	Exodeoxyribonuclease V, gamma subunit	48	
pfam04258	Signal peptide peptidase	4	
pfam04259	Small, acid-soluble spore protein, gamma-type	4	
pfam04260	Protein of unknown function (DUF436)	15	
pfam04261	Dyp-type peroxidase family	82	
pfam04262	Glutamate-cysteine ligase	7	
pfam04263	Thiamin pyrophosphokinase, catalytic domain	21	
pfam04264	YceI-like domain	226	
pfam04265	Thiamin pyrophosphokinase, vitamin B1 binding domain	10	
pfam04266	ASCH domain	21	
pfam04267	Sarcosine oxidase, delta subunit family	12	
pfam04268	Sarcosine oxidase, gamma subunit family	8	
pfam04273	Putative phosphatase (DUF442)	4	
pfam04275	Phosphomevalonate kinase	1	
pfam04277	Oxaloacetate decarboxylase, gamma chain	1	
pfam04279	Intracellular septation protein A	11	
pfam04280	Tim44-like domain	9	
pfam04281	Mitochondrial import receptor subunit Tom22	1	
pfam04282	Family of unknown function (DUF438)	1	
pfam04284	Protein of unknown function (DUF441)	1	
pfam04285	Protein of unknown function (DUF444)	54	
pfam04286	Protein of unknown function (DUF445)	46	
pfam04289	Protein of unknown function (DUF447)	1	
pfam04290	Tripartite ATP-independent periplasmic transporters, DctQ component	63	
pfam04293	SpoVR like protein	60	
pfam04294	VanW like protein	16	
pfam04295	D-galactarate dehydratase / Altronate hydrolase, C terminus	99	
pfam04296	Protein of unknown function (DUF448)	16	
pfam04297	Putative helix-turn-helix protein, YlxM / p13 like	7	
pfam04298	Putative neutral zinc metallopeptidase	41	
pfam04299	Putative FMN-binding domain	40	
pfam04303	PrpF protein	49	
pfam04304	Protein of unknown function (DUF454)	1	
pfam04305	Protein of unknown function (DUF455)	8	
pfam04306	Protein of unknown function (DUF456)	8	
pfam04307	LexA-binding, inner membrane-associated putative hydrolase	50	
pfam04308	Ribonuclease H-like	5	
pfam04309	Glycerol-3-phosphate responsive antiterminator	17	
pfam04311	Protein of unknown function (DUF459)	5	
pfam04313	Type I restriction enzyme R protein N terminus (HSDR_N)	43	
pfam04314	Copper chaperone PCu(A)C	16	
pfam04315	Elongation factor P hydroxylase	2	
pfam04316	Anti-sigma-28 factor, FlgM	7	
pfam04317	YcjX-like family, DUF463	11	
pfam04321	RmlD substrate binding domain	152	
pfam04324	BFD-like [2Fe-2S] binding domain	38	
pfam04325	Protein of unknown function (DUF465)	20	
pfam04326	Putative DNA-binding domain	21	
pfam04327	Cysteine protease Prp	10	
pfam04328	Selenoprotein, putative	3	
pfam04332	Protein of unknown function (DUF475)	3	
pfam04333	MlaA lipoprotein	15	
pfam04335	VirB8 protein	29	
pfam04336	Protein of unknown function, DUF479	3	
pfam04337	Protein of unknown function, DUF480	20	
pfam04338	Protein of unknown function, DUF481	37	
pfam04339	Peptidogalycan biosysnthesis/recognition	32	
pfam04340	Protein of unknown function, DUF484	8	
pfam04341	Protein of unknown function, DUF485	8	
pfam04342	Putative member of DMT superfamily (DUF486)	17	
pfam04343	Protein of unknown function, DUF488	74	
pfam04344	Chemotaxis phosphatase, CheZ	3	
pfam04345	Chorismate lyase	1	
pfam04347	Flagellar biosynthesis protein, FliO	13	
pfam04348	LppC putative lipoprotein	6	
pfam04349	Periplasmic glucan biosynthesis protein, MdoG	28	
pfam04350	Pilus assembly protein, PilO	16	
pfam04351	Pilus assembly protein, PilP	3	
pfam04352	ProQ/FINO family	11	
pfam04354	ZipA, C-terminal FtsZ-binding domain	4	
pfam04355	SmpA / OmlA family	14	
pfam04356	Protein of unknown function (DUF489)	1	
pfam04357	TamB, inner membrane protein subunit of TAM complex	66	
pfam04358	DsrC like protein	8	
pfam04359	Protein of unknown function (DUF493)	1	
pfam04361	Protein of unknown function (DUF494)	1	
pfam04362	Bacterial Fe(2+) trafficking	9	
pfam04364	DNA polymerase III chi subunit, HolC	11	
pfam04365	Ribonuclease toxin, BrnT, of type II toxin-antitoxin system	29	
pfam04366	Las17-binding protein actin regulator	100	
pfam04367	Protein of unknown function (DUF502)	22	
pfam04368	Protein of unknown function (DUF507)	20	
pfam04371	Porphyromonas-type peptidyl-arginine deiminase	72	
pfam04375	HemX, putative uroporphyrinogen-III C-methyltransferase	2	
